id,name,name-display,href
fordsh02,"Ford,Sharrod",Sharrod Ford,http://www.basketball-reference.com/players/f/fordsh02.html
fortsco01,"Fortson,Courtney",Courtney Fortson,http://www.basketball-reference.com/players/f/fortsco01.html
frankja01,"Franklin,Jamaal",Jamaal Franklin,http://www.basketball-reference.com/players/f/frankja01.html
gaide01,"Gai,Deng",Deng Gai,http://www.basketball-reference.com/players/g/gaide01.html
gainere01,"Gaines,Reece",Reece Gaines,http://www.basketball-reference.com/players/g/gainere01.html
gildetr01,"Gilder,Trey",Trey Gilder,http://www.basketball-reference.com/players/g/gildetr01.html
greener01,"Green,Erick",Erick Green,http://www.basketball-reference.com/players/g/greener01.html
griffta01,"Griffin,Taylor",Taylor Griffin,http://www.basketball-reference.com/players/g/griffta01.html
hallmi01,"Hall,Mike",Mike Hall,http://www.basketball-reference.com/players/h/hallmi01.html
harriel01,"Harris,Elias",Elias Harris,http://www.basketball-reference.com/players/h/harriel01.html
hillst01,"Hill,Steven",Steven Hill,http://www.basketball-reference.com/players/h/hillst01.html
hodgeju01,"Hodge,Julius",Julius Hodge,http://www.basketball-reference.com/players/h/hodgeju01.html
holcora01,"Holcomb,Randy",Randy Holcomb,http://www.basketball-reference.com/players/h/holcora01.html
hornede01,"Horner,Dennis",Dennis Horner,http://www.basketball-reference.com/players/h/hornede01.html
jamesda01,"James,Damion",Damion James,http://www.basketball-reference.com/players/j/jamesda01.html
johnsca01,"Johnson,Carldell",Carldell Johnson,http://www.basketball-reference.com/players/j/johnsca01.html
johnser02,"Johnson,Ervin",Ervin Johnson,http://www.basketball-reference.com/players/j/johnser02.html
johnstr01,"Johnson,Trey",Trey Johnson,http://www.basketball-reference.com/players/j/johnstr01.html
karlco01,"Karl,Coby",Coby Karl,http://www.basketball-reference.com/players/k/karlco01.html
kennedj01,"Kennedy,D.J.",D.J. Kennedy,http://www.basketball-reference.com/players/k/kennedj01.html
kirkal01,"Kirk,Alex",Alex Kirk,http://www.basketball-reference.com/players/k/kirkal01.html
lafayol01,"Lafayette,Oliver",Oliver Lafayette,http://www.basketball-reference.com/players/l/lafayol01.html
langfke01,"Langford,Keith",Keith Langford,http://www.basketball-reference.com/players/l/langfke01.html
lawalga01,"Lawal,Gani",Gani Lawal,http://www.basketball-reference.com/players/l/lawalga01.html
lucaska01,"Lucas,Kalin",Kalin Lucas,http://www.basketball-reference.com/players/l/lucaska01.html
macijar01,"Macijauskas,Arvydas",Arvydas Macijauskas,http://www.basketball-reference.com/players/m/macijar01.html
mccarwa01,"McCarty,Walter",Walter McCarty,http://www.basketball-reference.com/players/m/mccarwa01.html
mccoyje01,"McCoy,Jelani",Jelani McCoy,http://www.basketball-reference.com/players/m/mccoyje01.html
mcderdo01,"McDermott,Doug",Doug McDermott,http://www.basketball-reference.com/players/m/mcderdo01.html
melofa01,"Melo,Fab",Fab Melo,http://www.basketball-reference.com/players/m/melofa01.html
milesaa01,"Miles,Aaron",Aaron Miles,http://www.basketball-reference.com/players/m/milesaa01.html
moreler01,"Moreland,Eric",Eric Moreland,http://www.basketball-reference.com/players/m/moreler01.html
ndiayha01,"N'Diaye,Hamady",Hamady N'Diaye,http://www.basketball-reference.com/players/n/ndiayha01.html
noguelu01,"Nogueira,Lucas",Lucas Nogueira,http://www.basketball-reference.com/players/n/noguelu01.html
perovko01,"Perovic,Kosta",Kosta Perovic,http://www.basketball-reference.com/players/p/perovko01.html
powelka01,"Powell,Kasib",Kasib Powell,http://www.basketball-reference.com/players/p/powelka01.html
russebr01,"Russell,Bryon",Bryon Russell,http://www.basketball-reference.com/players/r/russebr01.html
scaleal01,"Scales,Alex",Alex Scales,http://www.basketball-reference.com/players/s/scaleal01.html
seungha01,"Seung-Jin,Ha",Ha Seung-Jin,http://www.basketball-reference.com/players/s/seungha01.html
simsco01,"Sims,Courtney",Courtney Sims,http://www.basketball-reference.com/players/s/simsco01.html
singlse01,"Singletary,Sean",Sean Singletary,http://www.basketball-reference.com/players/s/singlse01.html
smithch05,"Smith,Chris",Chris Smith,http://www.basketball-reference.com/players/s/smithch05.html
smithje01,"Smith,Jerry",Jerry Smith,http://www.basketball-reference.com/players/s/smithje01.html
southja01,"Southerland,James",James Southerland,http://www.basketball-reference.com/players/s/southja01.html
stephdj01,"Stephens,D.J.",D.J. Stephens,http://www.basketball-reference.com/players/s/stephdj01.html
stockda01,"Stockton,David",David Stockton,http://www.basketball-reference.com/players/s/stockda01.html
sypa01,"Sy,Pape",Pape Sy,http://www.basketball-reference.com/players/s/sypa01.html
taylodo01,"Taylor,Donell",Donell Taylor,http://www.basketball-reference.com/players/t/taylodo01.html
thomaad01,"Thomas,Adonis",Adonis Thomas,http://www.basketball-reference.com/players/t/thomaad01.html
thomabi01,"Thomas,Billy",Billy Thomas,http://www.basketball-reference.com/players/t/thomabi01.html
thomajo02,"Thomas,John",John Thomas,http://www.basketball-reference.com/players/t/thomajo02.html
thomptr02,"Thompkins,Trey",Trey Thompkins,http://www.basketball-reference.com/players/t/thomptr02.html
tskitni01,"Tskitishvili,Nikoloz",Nikoloz Tskitishvili,http://www.basketball-reference.com/players/t/tskitni01.html
ubileed01,"Ubiles,Edwin",Edwin Ubiles,http://www.basketball-reference.com/players/u/ubileed01.html
wagneda02,"Wagner,Dajuan",Dajuan Wagner,http://www.basketball-reference.com/players/w/wagneda02.html
walkesa01,"Walker,Samaki",Samaki Walker,http://www.basketball-reference.com/players/w/walkesa01.html
walshma01,"Walsh,Matt",Matt Walsh,http://www.basketball-reference.com/players/w/walshma01.html
washida01,"Washington,Darius",Darius Washington,http://www.basketball-reference.com/players/w/washida01.html
wearda01,"Wear,David",David Wear,http://www.basketball-reference.com/players/w/wearda01.html
whalero01,"Whaley,Robert",Robert Whaley,http://www.basketball-reference.com/players/w/whalero01.html
whitero03,"White,Royce",Royce White,http://www.basketball-reference.com/players/w/whitero03.html
wilcocj01,"Wilcox,C.J.",C.J. Wilcox,http://www.basketball-reference.com/players/w/wilcocj01.html
willima03,"Williams,Marcus",Marcus Williams,http://www.basketball-reference.com/players/w/willima03.html
willike02,"Willis,Kevin",Kevin Willis,http://www.basketball-reference.com/players/w/willike02.html
wrighch02,"Wright,Chris",Chris Wright,http://www.basketball-reference.com/players/w/wrighch02.html
zimmede01,"Zimmerman,Derrick",Derrick Zimmerman,http://www.basketball-reference.com/players/z/zimmede01.html
bairsca01,"Bairstow,Cameron",Cameron Bairstow,http://www.basketball-reference.com/players/b/bairsca01.html
barrean01,"Barrett,Andre",Andre Barrett,http://www.basketball-reference.com/players/b/barrean01.html
bennean01,"Bennett,Anthony",Anthony Bennett,http://www.basketball-reference.com/players/b/bennean01.html
blalowi01,"Blalock,Will",Will Blalock,http://www.basketball-reference.com/players/b/blalowi01.html
brunsri01,"Brunson,Rick",Rick Brunson,http://www.basketball-reference.com/players/b/brunsri01.html
cabocbr01,"Caboclo,Bruno",Bruno Caboclo,http://www.basketball-reference.com/players/c/cabocbr01.html
chrispa01,"Christopher,Patrick",Patrick Christopher,http://www.basketball-reference.com/players/c/chrispa01.html
dawkian01,"Dawkins,Andre",Andre Dawkins,http://www.basketball-reference.com/players/d/dawkian01.html
dentmju01,"Dentmon,Justin",Justin Dentmon,http://www.basketball-reference.com/players/d/dentmju01.html
dowdeza01,"Dowdell,Zabian",Zabian Dowdell,http://www.basketball-reference.com/players/d/dowdeza01.html
dragizo01,"Dragic,Zoran",Zoran Dragic,http://www.basketball-reference.com/players/d/dragizo01.html
ewingpa02,"Ewing,Patrick",Patrick Ewing,http://www.basketball-reference.com/players/e/ewingpa02.html
exumda01,"Exum,Dante",Dante Exum,http://www.basketball-reference.com/players/e/exumda01.html
footeje01,"Foote,Jeff",Jeff Foote,http://www.basketball-reference.com/players/f/footeje01.html
fraziti01,"Frazier,Tim",Tim Frazier,http://www.basketball-reference.com/players/f/fraziti01.html
freijma01,"Freije,Matt",Matt Freije,http://www.basketball-reference.com/players/f/freijma01.html
goldwan01,"Goldwire,Anthony",Anthony Goldwire,http://www.basketball-reference.com/players/g/goldwan01.html
gordodr01,"Gordon,Drew",Drew Gordon,http://www.basketball-reference.com/players/g/gordodr01.html
greende01,"Green,Devin",Devin Green,http://www.basketball-reference.com/players/g/greende01.html
greenta01,"Green,Taurean",Taurean Green,http://www.basketball-reference.com/players/g/greenta01.html
honeyty01,"Honeycutt,Tyler",Tyler Honeycutt,http://www.basketball-reference.com/players/h/honeyty01.html
hopsosc01,"Hopson,Scotty",Scotty Hopson,http://www.basketball-reference.com/players/h/hopsosc01.html
jerregr01,"Jerrett,Grant",Grant Jerrett,http://www.basketball-reference.com/players/j/jerregr01.html
johnsar02,"Johnson,Armon",Armon Johnson,http://www.basketball-reference.com/players/j/johnsar02.html
johnsni01,"Johnson,Nick",Nick Johnson,http://www.basketball-reference.com/players/j/johnsni01.html
josepkr01,"Joseph,Kris",Kris Joseph,http://www.basketball-reference.com/players/j/josepkr01.html
korolya01,"Korolev,Yaroslav",Yaroslav Korolev,http://www.basketball-reference.com/players/k/korolya01.html
landrma01,"Landry,Marcus",Marcus Landry,http://www.basketball-reference.com/players/l/landrma01.html
lenarvo01,"Lenard,Voshon",Voshon Lenard,http://www.basketball-reference.com/players/l/lenarvo01.html
livinra01,"Livingston,Randy",Randy Livingston,http://www.basketball-reference.com/players/l/livinra01.html
machasc01,"Machado,Scott",Scott Machado,http://www.basketball-reference.com/players/m/machasc01.html
majorre01,"Major,Renaldo",Renaldo Major,http://www.basketball-reference.com/players/m/majorre01.html
marblde01,"Marble,Devyn",Devyn Marble,http://www.basketball-reference.com/players/m/marblde01.html
mccrach01,"McCray,Chris",Chris McCray,http://www.basketball-reference.com/players/m/mccrach01.html
mcneaje01,"McNeal,Jerel",Jerel McNeal,http://www.basketball-reference.com/players/m/mcneaje01.html
millequ01,"Miller,Quincy",Quincy Miller,http://www.basketball-reference.com/players/m/millequ01.html
morrira01,"Morris,Randolph",Randolph Morris,http://www.basketball-reference.com/players/m/morrira01.html
morrite01,"Morris,Terence",Terence Morris,http://www.basketball-reference.com/players/m/morrite01.html
murpher01,"Murphy,Erik",Erik Murphy,http://www.basketball-reference.com/players/m/murpher01.html
murryto01,"Murry,Toure'",Toure' Murry,http://www.basketball-reference.com/players/m/murryto01.html
nunnaja01,"Nunnally,James",James Nunnally,http://www.basketball-reference.com/players/n/nunnaja01.html
ohlbrti01,"Ohlbrecht,Tim",Tim Ohlbrecht,http://www.basketball-reference.com/players/o/ohlbrti01.html
podkopa01,"Podkolzin,Pavel",Pavel Podkolzin,http://www.basketball-reference.com/players/p/podkopa01.html
potapvi01,"Potapenko,Vitaly",Vitaly Potapenko,http://www.basketball-reference.com/players/p/potapvi01.html
powelro01,"Powell,Roger",Roger Powell,http://www.basketball-reference.com/players/p/powelro01.html
randlju01,"Randle,Julius",Julius Randle,http://www.basketball-reference.com/players/r/randlju01.html
reineja01,"Reiner,Jared",Jared Reiner,http://www.basketball-reference.com/players/r/reineja01.html
sambch01,"Samb,Cheikh",Cheikh Samb,http://www.basketball-reference.com/players/s/sambch01.html
sharpwa01,"Sharpe,Walter",Walter Sharpe,http://www.basketball-reference.com/players/s/sharpwa01.html
silasxa01,"Silas,Xavier",Xavier Silas,http://www.basketball-reference.com/players/s/silasxa01.html
smithru01,"Smith,Russ",Russ Smith,http://www.basketball-reference.com/players/s/smithru01.html
smithst03,"Smith,Steven",Steven Smith,http://www.basketball-reference.com/players/s/smithst03.html
spanova01,"Spanoulis,Vassilis",Vassilis Spanoulis,http://www.basketball-reference.com/players/s/spanova01.html
summeda01,"Summers,DaJuan",DaJuan Summers,http://www.basketball-reference.com/players/s/summeda01.html
watkida01,"Watkins,Darryl",Darryl Watkins,http://www.basketball-reference.com/players/w/watkida01.html
willial02,"Williams,Alvin",Alvin Williams,http://www.basketball-reference.com/players/w/willial02.html
willima04,"Williams,Marcus",Marcus Williams,http://www.basketball-reference.com/players/w/willima04.html
yuesu01,"Yue,Sun",Sun Yue,http://www.basketball-reference.com/players/y/yuesu01.html
zellelu01,"Zeller,Luke",Luke Zeller,http://www.basketball-reference.com/players/z/zellelu01.html
ackeral01,"Acker,Alex",Alex Acker,http://www.basketball-reference.com/players/a/ackeral01.html
ahearbl01,"Ahearn,Blake",Blake Ahearn,http://www.basketball-reference.com/players/a/ahearbl01.html
brackcr01,"Brackins,Craig",Craig Brackins,http://www.basketball-reference.com/players/b/brackcr01.html
burleke01,"Burleson,Kevin",Kevin Burleson,http://www.basketball-reference.com/players/b/burleke01.html
collish01,"Collins,Sherron",Sherron Collins,http://www.basketball-reference.com/players/c/collish01.html
glynian01,"Glyniadakis,Andreas",Andreas Glyniadakis,http://www.basketball-reference.com/players/g/glynian01.html
harriju01,"Harrington,Junior",Junior Harrington,http://www.basketball-reference.com/players/h/harriju01.html
hitero01,"Hite,Robert",Robert Hite,http://www.basketball-reference.com/players/h/hitero01.html
hobsoda01,"Hobson,Darington",Darington Hobson,http://www.basketball-reference.com/players/h/hobsoda01.html
ilicmi01,"Ilic,Mile",Mile Ilic,http://www.basketball-reference.com/players/i/ilicmi01.html
jacksce01,"Jackson,Cedric",Cedric Jackson,http://www.basketball-reference.com/players/j/jacksce01.html
lampema01,"Lampe,Maciej",Maciej Lampe,http://www.basketball-reference.com/players/l/lampema01.html
markoda01,"Markota,Damir",Damir Markota,http://www.basketball-reference.com/players/m/markoda01.html
moniase01,"Monia,Sergei",Sergei Monia,http://www.basketball-reference.com/players/m/moniase01.html
nichode01,"Nichols,Demetris",Demetris Nichols,http://www.basketball-reference.com/players/n/nichode01.html
rautian01,"Rautins,Andy",Andy Rautins,http://www.basketball-reference.com/players/r/rautian01.html
ricegl02,"Rice,Glen",Glen Rice,http://www.basketball-reference.com/players/r/ricegl02.html
shengto01,"Shengelia,Tornike",Tornike Shengelia,http://www.basketball-reference.com/players/s/shengto01.html
sivape01,"Siva,Peyton",Peyton Siva,http://www.basketball-reference.com/players/s/sivape01.html
strawdj01,"Strawberry,D.J.",D.J. Strawberry,http://www.basketball-reference.com/players/s/strawdj01.html
thompmy02,"Thompson,Mychel",Mychel Thompson,http://www.basketball-reference.com/players/t/thompmy02.html
ukicro01,"Ukic,Roko",Roko Ukic,http://www.basketball-reference.com/players/u/ukicro01.html
willite01,"Williams,Terrence",Terrence Williams,http://www.basketball-reference.com/players/w/willite01.html
blueva01,"Blue,Vander",Vander Blue,http://www.basketball-reference.com/players/b/blueva01.html
bozemce01,"Bozeman,Cedric",Cedric Bozeman,http://www.basketball-reference.com/players/b/bozemce01.html
ennisty01,"Ennis,Tyler",Tyler Ennis,http://www.basketball-reference.com/players/e/ennisty01.html
felixno01,"Felix,Noel",Noel Felix,http://www.basketball-reference.com/players/f/felixno01.html
harpeju01,"Harper,Justin",Justin Harper,http://www.basketball-reference.com/players/h/harpeju01.html
jacobca01,"Jacobsen,Casey",Casey Jacobsen,http://www.basketball-reference.com/players/j/jacobca01.html
johnsda03,"Johnson-Odom,Darius",Darius Johnson-Odom,http://www.basketball-reference.com/players/j/johnsda03.html
morrida01,"Morris,Darius",Darius Morris,http://www.basketball-reference.com/players/m/morrida01.html
murphke01,"Murphy,Kevin",Kevin Murphy,http://www.basketball-reference.com/players/m/murphke01.html
nelsode01,"Nelson,DeMarcus",DeMarcus Nelson,http://www.basketball-reference.com/players/n/nelsode01.html
richaje01,"Richardson,Jeremy",Jeremy Richardson,http://www.basketball-reference.com/players/r/richaje01.html
rosema01,"Rose,Malik",Malik Rose,http://www.basketball-reference.com/players/r/rosema01.html
waynsma01,"Wayns,Maalik",Maalik Wayns,http://www.basketball-reference.com/players/w/waynsma01.html
weartr01,"Wear,Travis",Travis Wear,http://www.basketball-reference.com/players/w/weartr01.html
burksan01,"Burks,Antonio",Antonio Burks,http://www.basketball-reference.com/players/b/burksan01.html
conrowi01,"Conroy,Will",Will Conroy,http://www.basketball-reference.com/players/c/conrowi01.html
drewla02,"Drew,Larry",Larry Drew,http://www.basketball-reference.com/players/d/drewla02.html
earlycl01,"Early,Cleanthony",Cleanthony Early,http://www.basketball-reference.com/players/e/earlycl01.html
eyengch01,"Eyenga,Christian",Christian Eyenga,http://www.basketball-reference.com/players/e/eyengch01.html
gardnth01,"Gardner,Thomas",Thomas Gardner,http://www.basketball-reference.com/players/g/gardnth01.html
nedovne01,"Nedovic,Nemanja",Nemanja Nedovic,http://www.basketball-reference.com/players/n/nedovne01.html
russewa02,"Russell,Walker",Walker Russell,http://www.basketball-reference.com/players/r/russewa02.html
taylomi01,"Taylor,Mike",Mike Taylor,http://www.basketball-reference.com/players/t/taylomi01.html
milesda01,"Miles,Darius",Darius Miles,http://www.basketball-reference.com/players/m/milesda01.html
obryajo01,"O'Bryant,Johnny",Johnny O'Bryant,http://www.basketball-reference.com/players/o/obryajo01.html
paynead01,"Payne,Adreian",Adreian Payne,http://www.basketball-reference.com/players/p/paynead01.html
shakumu01,"Shakur,Mustafa",Mustafa Shakur,http://www.basketball-reference.com/players/s/shakumu01.html
wroteto01,"Wroten,Tony",Tony Wroten,http://www.basketball-reference.com/players/w/wroteto01.html
barroea01,"Barron,Earl",Earl Barron,http://www.basketball-reference.com/players/b/barroea01.html
harrite01,"Harris,Terrel",Terrel Harris,http://www.basketball-reference.com/players/h/harrite01.html
ledori01,"Ledo,Ricky",Ricky Ledo,http://www.basketball-reference.com/players/l/ledori01.html
tayloma01,"Taylor,Maurice",Maurice Taylor,http://www.basketball-reference.com/players/t/tayloma01.html
araujra01,"Araujo,Rafael",Rafael Araujo,http://www.basketball-reference.com/players/a/araujra01.html
greenor01,"Greene,Orien",Orien Greene,http://www.basketball-reference.com/players/g/greenor01.html
harriga01,"Harris,Gary",Gary Harris,http://www.basketball-reference.com/players/h/harriga01.html
jamesje01,"James,Jerome",Jerome James,http://www.basketball-reference.com/players/j/jamesje01.html
lavinza01,"LaVine,Zach",Zach LaVine,http://www.basketball-reference.com/players/l/lavinza01.html
mekelga01,"Mekel,Gal",Gal Mekel,http://www.basketball-reference.com/players/m/mekelga01.html
selbyjo01,"Selby,Josh",Josh Selby,http://www.basketball-reference.com/players/s/selbyjo01.html
jacksji01,"Jackson,Jim",Jim Jackson,http://www.basketball-reference.com/players/j/jacksji01.html
pargoje01,"Pargo,Jeremy",Jeremy Pargo,http://www.basketball-reference.com/players/p/pargoje01.html
smithno01,"Smith,Nolan",Nolan Smith,http://www.basketball-reference.com/players/s/smithno01.html
teaguma01,"Teague,Marquis",Marquis Teague,http://www.basketball-reference.com/players/t/teaguma01.html
agerma01,"Ager,Maurice",Maurice Ager,http://www.basketball-reference.com/players/a/agerma01.html
tayloty01,"Taylor,Tyshawn",Tyshawn Taylor,http://www.basketball-reference.com/players/t/tayloty01.html
garredi02,"Garrett,Diante",Diante Garrett,http://www.basketball-reference.com/players/g/garredi02.html
brownbo02,"Brown,Bobby",Bobby Brown,http://www.basketball-reference.com/players/b/brownbo02.html
flynnjo01,"Flynn,Jonny",Jonny Flynn,http://www.basketball-reference.com/players/f/flynnjo01.html
higgico01,"Higgins,Cory",Cory Higgins,http://www.basketball-reference.com/players/h/higgico01.html
morriad01,"Morrison,Adam",Adam Morrison,http://www.basketball-reference.com/players/m/morriad01.html
collima01,"Collins,Mardy",Mardy Collins,http://www.basketball-reference.com/players/c/collima01.html
